clean_text,label,sentiment_score
balances both traditional or modern stories together in a manner that one never overwhelms the other .,[1],0.1511
the surface histrionics failing to compensate for the paper-thin characterizations and facile situations,[0],-0.5106
"plumbs uncharted depths of stupidity , incoherence and sub-sophomoric sexual banter .",[0],-0.4404
a sour taste in one 's mouth,[0],0.0
decent performance,[1],0.0
"... familiar and predictable , and 4/5ths of it might as well have come from a xerox machine rather than ( writer-director ) franc .",[0],0.2732
"a headline-fresh thriller set among orthodox jews on the west bank , joseph cedar 's time of favor manages not only to find a compelling dramatic means of addressing a complex situation , it does so without compromising that complexity .",[1],0.6124
responsible for one of the worst movies of one year,[0],-0.4215
"appalling , shamelessly manipulative and contrived",[0],-0.5994
movie love,[1],0.6369
human darkness,[0],-0.25
"understand that the idea of exploiting molestation for laughs is funny , not actually exploiting it yourself",[0],0.4031
it 's too loud to shout insults at the screen,[0],-0.4215
"'s a long way from orwell 's dark , intelligent warning cry ( 1984 )",[0],-0.3612
a coming-of-age film that avoids the cartoonish clichés and sneering humor of the genre as it provides a fresh view of an old type --,[1],0.4019
the perfect movie,[1],0.5719
ardently waste viewers ' time with a gobbler like this,[0],-0.0772
oscar-sweeping franchise predecessor,[1],0.0
it sets out with no pretensions and delivers big time,[1],-0.296
see how many times they can work the words `` radical '' or `` suck '' into a sentence,[0],-0.3818
give you enough to feel good about,[1],0.4404
unexpectedly insightful,[1],0.0
allen 's romantic comedies so pertinent and enduring,[1],0.6597
"is an extraordinary film , not least",[1],0.0
a doubt,[0],-0.3612
maudlin or,[0],0.0
with the the wisdom and humor of its subjects,[1],0.6705
a party-hearty teen flick that scalds like acid .,[0],0.3612
"the wan , thinly sketched story",[0],0.0
provide the funniest moments in this oddly sweet comedy about jokester highway patrolmen,[1],0.891
this romantic/comedy asks the question how much souvlaki can you take before indigestion sets in .,[0],0.0
again dazzle and delight us,[1],0.5994
"that beneath the familiar , funny surface is a far bigger , far more meaningful story than one in which little green men come to earth for harvesting purposes",[1],0.6697
aspires to be more than another `` best man '' clone by weaving a theme throughout this funny film,[1],0.8213
"impresses as a skillfully assembled , highly polished and professional adaptation ... just about as chilling and unsettling as ` manhunter ' was .",[1],0.4588
failure to construct a story with even a trace of dramatic interest,[0],-0.0772
but it also comes with the laziness and arrogance of a thing that already knows it 's won .,[0],0.1154
"it 's a frightful vanity film that , no doubt , pays off what debt miramax felt they owed to benigni .",[0],-0.6798
laughed at,[1],0.4588
", future lizard endeavors will need to adhere more closely to the laws of laughter",[0],0.4939
a philosophical void,[0],0.0
unlikable characters and a self-conscious sense,[0],0.0
intelligence or invention,[1],0.4767
hot on the hardwood proves once again that a man in drag is not in and of himself funny .,[0],0.25
hopelessly juvenile,[0],-0.4939
shakespearean -- both in depth and breadth --,[1],0.0
unique directing style,[1],0.0
required to give this comic slugfest some heart,[0],0.6369
feel more like a non-stop cry for attention,[0],-0.079
hip hop beat,[1],0.0
feel more like literary conceits than flesh-and-blood humans,[0],0.4201
no explanation,[0],-0.296
funniest and,[1],0.5574
"a chilly , remote , emotionally distant piece ... so dull that its tagline should be",[0],-0.541
starts off witty and sophisticated and you,[1],0.5574
a bargain-basement european pickup,[0],0.0
", but what really sets the film apart is debrauwer 's refusal to push the easy emotional buttons",[1],0.6956
"shines on all the characters , as the direction is intelligently accomplished",[1],0.7096
taps into the primal fears of young people trying to cope with the mysterious and brutal nature of adults,[1],-0.7845
lead a group of talented friends astray,[1],0.7506
"it 's just weirdness for the sake of weirdness , and where human nature should be ingratiating , it 's just grating .",[0],-0.4939
"this gentle , mesmerizing portrait",[1],0.4404
"genial is the conceit , this is one of those rare pictures that you root for throughout ,",[1],0.4215
draws the audience into the unexplainable pain and eccentricities that are attached to the concept of loss,[1],-0.6808
"spliced together bits and pieces of midnight run and 48 hours ( and , for that matter , shrek )",[0],0.0258
"is so busy making reference to other films and trying to be other films that it fails to have a heart , mind or humor of its own",[0],0.5423
"it lacks the compassion , good-natured humor and the level of insight that made ( eyre 's ) first film something of a sleeper success .",[0],0.8316
handles it in the most unexpected way,[1],0.0
those eternally devoted to the insanity of black will have an intermittently good time .,[1],0.2263
obscenely bad,[0],-0.5423
devastatingly,[0],-0.5267
i do n't see the point,[0],0.0
comes off like a bad imitation of the bard,[0],-0.25
that excites the imagination and tickles the funny bone,[1],0.7184
one of its strengths,[1],0.4019
of masterpiece,[1],0.6249
into this dream hispanic role with a teeth-clenching gusto,[1],0.25
stiff or just plain bad,[0],-0.5423
makes these lives count,[1],0.0
jolts the laughs from the audience --,[1],0.4939
a delightful stimulus,[1],0.5859
has no point,[0],-0.296
of isolation and frustration,[0],-0.7003
winning shot,[1],0.5267
"of its music or comic antics , but through the perverse pleasure of watching disney scrape the bottom of its own cracker barrel",[0],0.3291
"feeling guilty for it ... then , miracle of miracles , the movie does a flip-flop .",[1],0.3612
lewis,[1],0.0
that there 's no other reason why anyone should bother remembering it,[0],-0.5574
"bogdanovich puts history in perspective and , via kirsten dunst 's remarkable performance , he showcases davies as a young woman of great charm , generosity and diplomacy .",[1],0.9287
father cliché,[0],0.0
domestic tension and unhappiness,[0],-0.6908
"the effort is sincere and the results are honest , but the film is so bleak that it 's hardly watchable",[0],0.4588
called the best korean film of 2002,[1],0.6369
one of the best rock,[1],0.6369
it forces you to watch people doing unpleasant things to each other and themselves,[1],-0.4767
of the holiday box office pie,[1],0.4019
inexpressible and drab wannabe,[0],0.0
"the hail of bullets , none of which ever seem to hit",[0],0.0772
"like an extended , open-ended poem than a traditionally structured story",[1],0.3612
"'s about as convincing as any other arnie musclefest , but has a little too much resonance with real world events and",[0],0.2144
to hate,[0],-0.5719
to be mesmerised,[1],0.0
the people who loved the 1989 paradiso will prefer this new version,[1],0.5994
a lot of energy,[1],0.2732
for its success on a patient viewer,[1],0.5719
"while tattoo borrows heavily from both seven and the silence of the lambs , it manages to maintain both a level of sophisticated intrigue and human-scale characters that suck the audience in .",[1],0.1779
this may be burns 's strongest film since the brothers mcmullen .,[1],0.4404
turned down,[0],0.0
"timely , tongue-in-cheek",[1],0.0
undramatic,[0],0.0
the pile of useless actioners,[0],-0.4215
morton deserves an oscar nomination .,[1],0.0
weirdly engaging and unpredictable character pieces,[1],0.0516
efficiency and an affection for the period,[1],0.7096
manages to accomplish what few sequels can -- it equals the original and in some ways even betters it,[1],0.6249
does not work .,[0],0.0
it is n't merely offensive,[0],0.357
tell a story about the vietnam war before the pathology set in,[1],-0.5994
it irrigates our souls .,[1],0.0
a hint of humor,[1],0.2732
with a big heart,[1],0.6369
"a rollicking adventure for you and all your mateys , regardless of their ages",[1],0.3182
its most immediate and most obvious pleasure,[1],0.6096
"there are laughs aplenty , and , as a bonus , viewers do n't have to worry about being subjected to farts , urine , feces , semen , or any of the other foul substances that have overrun modern-day comedies",[1],0.8958
"one of those rare films that seems as though it was written for no one , but somehow manages to convince almost everyone that it was put on the screen , just for them .",[1],0.2263
made a decent ` intro ' documentary,[1],0.0
"makes us see familiar issues , like racism and homophobia , in a fresh way .",[1],-0.0772
the film goes right over the edge and kills every sense of believability,[0],-0.5423
"a beyond-lame satire , teddy bears ' picnic ranks among the most pitiful directing debuts by an esteemed writer-actor .",[0],-0.1513
emotional seesawing,[0],0.1531
movies with the courage to go over the top and movies that do n't care about being stupid,[1],-0.2565
target audience has n't graduated from junior high school,[0],0.0
this intricately structured and well-realized drama,[1],0.0
embracing,[1],0.0
the film a celluloid litmus test for the intellectual and emotional pedigree of your date and a giant step backward for a director i admire,[0],0.7906
"a meditation on faith and madness , frailty is blood-curdling stuff .",[1],-0.0258
a pretty listless collection,[0],0.4939
other than its oscar-sweeping franchise predecessor,[1],0.0
almost everyone growing up believes their family must look like `` the addams family '' to everyone looking in,[1],0.4445
have been called freddy gets molested by a dog,[0],-0.4404
moody male hustler,[0],-0.3612
uselessly redundant and shamelessly money-grubbing than most third-rate horror sequels,[0],-0.835
"the film is filled with humorous observations about the general absurdity of modern life as seen through the eyes outsiders , but deftly manages to avoid many of the condescending stereotypes that so often plague films dealing with the mentally ill",[1],-0.6908
which is mostly a bore,[0],-0.25
an entertaining mix of period drama and flat-out farce that should please history fans,[1],0.3612
suspect that you 'll be as bored watching morvern callar as the characters are in it .,[0],-0.5106
"the problems and characters it reveals are universal and involving , and the film itself -- as well its delightful cast -- is so breezy , pretty and gifted , it really won my heart .",[1],0.9444
love this movie,[1],0.6369
"... the efforts of its star , kline , to lend some dignity to a dumb story are for naught .",[0],-0.1531
