clean_text,label,sentiment_score
"when we were in high school a few guys sometimes provoked a á friend of mine. they called her a pig and then grunted. this á irritated most of the girls. once, one of the girls got angry at á my friend and said something nasty and this made me terribly á angry.",[3],-0.91
i talked to my boyfriend on the phone when i was in high spirits á and had a lot to tell him. i had been looking forward to this á conversation and he did not listen to me to the extent that i á had anticipated.,[4],0.0
a mother who shouts at her child for nothing.,[5],0.0
"when i complained to my mother about how untidy the kitchen á loooked, she boxed my ears ( this had never happened before).",[6],-0.4019
"as i could not be home before midnight i called home at 11.30 and á asked them to leave the door open so that i could get in. i á actually woke up the whole family by calling them so late. my á mother could not go back to sleep, besides she had a conference á the next day and really needed to sleep.",[7],-0.0516
when i got through the first day here at the department.,[1],0.0
when i was cycling past a parked car someone opened the door and á nearly pushed me off my bike and into the traffic.,[2],0.0
when my boyfriend sat up half the night playing computer games á with a friend.,[3],0.6124
when i had to leave my mother and my sister after a week's visit.,[4],-0.0516
when i saw a big spider from very close.,[5],0.0
when i asked a friend to return the money that i had loaned her á and then remembered that she had repayed me in several ways.,[6],0.4939
when one of my parents insinuates something about the other á (they are divorced).,[7],0.0
when i was asked to be a child's godmother.,[1],0.0
on the way down a ski slope which was difficult and steep.,[2],-0.3612
when my mother interfered in my life.,[3],0.0
when i was left alone one week-end without being prepared for á it.,[4],-0.3952
the first time that i saw a surgeon cut off a leg and put it in a á black rubbish bag.,[5],-0.2732
when i forgot about a meeting at work.,[6],0.0
when i demand too much from my friends.,[7],0.3818
when my husband suddenly came to see me at my new job and á brought some flowers and cake with him.,[1],0.0
when i was nearly attackad by a man who had been chasing me.,[2],0.0
"when my father asked me if i was a communist, at the same time he á made it clear that i should no longer see myself as his daughter.",[3],0.1027
"when i applied for a job which i thought i had a good chance of á getting, i was not even granted an interview and did not get the á job.",[4],0.4871
t.v features showing the violation of defenceless people.,[5],-0.4939
when i as a child of 9 or 10 i was playing doctor with the á neighbours boys their mother caught us.,[6],0.2023
when my husband talked about the restrictions he will have to á accept in his life to make our marriage work. i felt that it was á directed at me as it was me who had demanded the changes. we á were with a marriage counsellor then.,[7],0.1779
when we were able to afford a new sofa - a leather one which cost á sek 20000. i had waited for it for 2-3 years.,[1],0.0
vertigo - standing on a ladder and painting the house.,[2],0.0
when my boss enrolled in a course to satisfy his own ends - to á trample on his associates. i have the misfortune to have one of á my superiors in my course.,[3],0.6124
when i argue with my mother about the way she treats her two á children differently.,[4],-0.34
spit and vomit.,[5],0.0
spots on the seat covers of my husband's car.,[6],0.0
not speaking to my sister-in-law due to lack of interest in a á relationship on my side.,[7],0.1779
"when i recently managed to get my first consulting assignment á \myself\"" i.e on my own initiative.""",[1],0.0
i was within a hair's breadth of knocking down a drunkard who á suddenly ran into the street. the fear came later when i á realized what could have happened.,[2],-0.4939
"when my friend, as usual, forgot the tickets at home for a á performance. we missed it.",[3],0.25
"the elections of 1982 and 1985. the thought of what a social á democrat and communist majority could achieve, especially \worker á|share\"" funds and its extension.""",[4],0.0
"a study visit to a chicken factory : the butchery, the smell, á the environment and the noise.",[5],0.0
confession to my parents about my involvement in a moped theft.,[6],0.0
"[ no answer as i see very little difference between shame and á guilt. therefore see answer for \shame\"".]""",[7],-0.8495
when i was appointed to position of trust in a group set up to á change the working environment.,[1],0.5106
i was alone in a cottage i often stay in. i was woken up by a á rustling sound in the middle of the night.,[2],-0.25
"when i tried to explain to a plumber, face to face, that the á toilet was broken and he did not believe it (it had been mended á ten times).",[3],-0.4767
when the result of a project work was treated nonchalantly á intead of being criticized by the teacher.,[4],-0.3612
when programmes on violence or pornography are shown on t.v.,[5],-0.6249
when i talked maliciously about a colleague at work to someone á else. immediately afterwards i felt ashamed.,[6],-0.4767
when i decided to take a week s holiday without consulting the á family first.,[7],0.4019
after my girl and i talked things over our relationship changed á and became positive. a diificult time turned into pleasant one.,[1],0.7845
when we could not land our plane and we knew that the fuel was á running out. bad weather had already frightened us.,[2],-0.7506
when i read about reagan's tactical decision concerning the á south african boycott.,[3],-0.3182
when my half brother became seriously ill with cancer and died á later.,[4],-0.91
a film were a woman was attacked and raped. one did not see the á worst but it had the desired effect - very strong.,[5],0.2936
